,AREA_NAME,CRIME_GROUP,YEAR,Arrests,Reports,Population,SqMile,Arrests_Per_SqMile,Arrests_Per_10k_Pop,Reports_Per_SqMile,Reports_Per_10k_Pop
3317,NORTH HOLLYWOOD,Rape,2015,12,68.0,220000,25.0,0.48,0.55,2.72,3.09
3318,NORTH HOLLYWOOD,Rape,2016,11,56.0,220000,25.0,0.44,0.5,2.24,2.55
3319,NORTH HOLLYWOOD,Rape,2017,7,67.0,220000,25.0,0.28,0.32,2.68,3.05
3320,NORTH HOLLYWOOD,Rape,2018,9,66.0,220000,25.0,0.36,0.41,2.64,3.0
3321,NORTH HOLLYWOOD,Rape,2019,16,58.0,220000,25.0,0.64,0.73,2.32,2.64
3322,NORTH HOLLYWOOD,Rape,2020,10,34.0,220000,25.0,0.4,0.45,1.36,1.55
3323,NORTH HOLLYWOOD,Rape,2021,10,47.0,220000,25.0,0.4,0.45,1.88,2.14
3324,NORTH HOLLYWOOD,Rape,2022,7,44.0,220000,25.0,0.28,0.32,1.76,2.0
3325,NORTH HOLLYWOOD,Rape,2023,9,31.0,220000,25.0,0.36,0.41,1.24,1.41
3326,NORTH HOLLYWOOD,Receive Stolen Property,2010,56,0.0,220000,25.0,2.24,2.55,0.0,0.0
3327,NORTH HOLLYWOOD,Receive Stolen Property,2011,56,0.0,220000,25.0,2.24,2.55,0.0,0.0
3328,NORTH HOLLYWOOD,Receive Stolen Property,2012,55,0.0,220000,25.0,2.2,2.5,0.0,0.0
3329,NORTH HOLLYWOOD,Receive Stolen Property,2013,43,0.0,220000,25.0,1.72,1.95,0.0,0.0
3330,NORTH HOLLYWOOD,Receive Stolen Property,2014,57,0.0,220000,25.0,2.28,2.59,0.0,0.0
3331,NORTH HOLLYWOOD,Receive Stolen Property,2015,31,0.0,220000,25.0,1.24,1.41,0.0,0.0
3332,NORTH HOLLYWOOD,Receive Stolen Property,2016,23,0.0,220000,25.0,0.92,1.05,0.0,0.0
3333,NORTH HOLLYWOOD,Receive Stolen Property,2017,35,0.0,220000,25.0,1.4,1.59,0.0,0.0
3334,NORTH HOLLYWOOD,Receive Stolen Property,2018,22,0.0,220000,25.0,0.88,1.0,0.0,0.0
3335,NORTH HOLLYWOOD,Receive Stolen Property,2019,15,0.0,220000,25.0,0.6,0.68,0.0,0.0
3336,NORTH HOLLYWOOD,Receive Stolen Property,2020,5,0.0,220000,25.0,0.2,0.23,0.0,0.0
3337,NORTH HOLLYWOOD,Receive Stolen Property,2021,8,0.0,220000,25.0,0.32,0.36,0.0,0.0
3338,NORTH HOLLYWOOD,Receive Stolen Property,2022,9,0.0,220000,25.0,0.36,0.41,0.0,0.0
3339,NORTH HOLLYWOOD,Receive Stolen Property,2023,11,0.0,220000,25.0,0.44,0.5,0.0,0.0
3340,NORTH HOLLYWOOD,Robbery,2010,114,409.0,220000,25.0,4.56,5.18,16.36,18.59
3341,NORTH HOLLYWOOD,Robbery,2011,116,311.0,220000,25.0,4.64,5.27,12.44,14.14
3342,NORTH HOLLYWOOD,Robbery,2012,90,251.0,220000,25.0,3.6,4.09,10.04,11.41
3343,NORTH HOLLYWOOD,Robbery,2013,73,243.0,220000,25.0,2.92,3.32,9.72,11.05
3344,NORTH HOLLYWOOD,Robbery,2014,77,189.0,220000,25.0,3.08,3.5,7.56,8.59
3345,NORTH HOLLYWOOD,Robbery,2015,60,249.0,220000,25.0,2.4,2.73,9.96,11.32
3346,NORTH HOLLYWOOD,Robbery,2016,66,295.0,220000,25.0,2.64,3.0,11.8,13.41
3347,NORTH HOLLYWOOD,Robbery,2017,100,305.0,220000,25.0,4.0,4.55,12.2,13.86
3348,NORTH HOLLYWOOD,Robbery,2018,67,285.0,220000,25.0,2.68,3.05,11.4,12.95
3349,NORTH HOLLYWOOD,Robbery,2019,104,271.0,220000,25.0,4.16,4.73,10.84,12.32
3350,NORTH HOLLYWOOD,Robbery,2020,89,253.0,220000,25.0,3.56,4.05,10.12,11.5
3351,NORTH HOLLYWOOD,Robbery,2021,82,301.0,220000,25.0,3.28,3.73,12.04,13.68
3352,NORTH HOLLYWOOD,Robbery,2022,94,312.0,220000,25.0,3.76,4.27,12.48,14.18
3353,NORTH HOLLYWOOD,Robbery,2023,43,162.0,220000,25.0,1.72,1.95,6.48,7.36
3354,NORTH HOLLYWOOD,Sex (except rape/prst),2010,32,316.0,220000,25.0,1.28,1.45,12.64,14.36
3355,NORTH HOLLYWOOD,Sex (except rape/prst),2011,80,311.0,220000,25.0,3.2,3.64,12.44,14.14
3356,NORTH HOLLYWOOD,Sex (except rape/prst),2012,86,358.0,220000,25.0,3.44,3.91,14.32,16.27
3357,NORTH HOLLYWOOD,Sex (except rape/prst),2013,49,298.0,220000,25.0,1.96,2.23,11.92,13.55
3358,NORTH HOLLYWOOD,Sex (except rape/prst),2014,47,293.0,220000,25.0,1.88,2.14,11.72,13.32
3359,NORTH HOLLYWOOD,Sex (except rape/prst),2015,41,273.0,220000,25.0,1.64,1.86,10.92,12.41
3360,NORTH HOLLYWOOD,Sex (except rape/prst),2016,73,295.0,220000,25.0,2.92,3.32,11.8,13.41
3361,NORTH HOLLYWOOD,Sex (except rape/prst),2017,42,351.0,220000,25.0,1.68,1.91,14.04,15.95
3362,NORTH HOLLYWOOD,Sex (except rape/prst),2018,37,284.0,220000,25.0,1.48,1.68,11.36,12.91
3363,NORTH HOLLYWOOD,Sex (except rape/prst),2019,43,272.0,220000,25.0,1.72,1.95,10.88,12.36
3364,NORTH HOLLYWOOD,Sex (except rape/prst),2020,29,189.0,220000,25.0,1.16,1.32,7.56,8.59
3365,NORTH HOLLYWOOD,Sex (except rape/prst),2021,27,286.0,220000,25.0,1.08,1.23,11.44,13.0
3366,NORTH HOLLYWOOD,Sex (except rape/prst),2022,15,258.0,220000,25.0,0.6,0.68,10.32,11.73
3367,NORTH HOLLYWOOD,Sex (except rape/prst),2023,12,119.0,220000,25.0,0.48,0.55,4.76,5.41
3368,NORTH HOLLYWOOD,Unknown,2010,208,0.0,220000,25.0,8.32,9.45,0.0,0.0
3369,NORTH HOLLYWOOD,Unknown,2011,180,0.0,220000,25.0,7.2,8.18,0.0,0.0
3370,NORTH HOLLYWOOD,Unknown,2012,393,0.0,220000,25.0,15.72,17.86,0.0,0.0
3371,NORTH HOLLYWOOD,Unknown,2013,384,0.0,220000,25.0,15.36,17.45,0.0,0.0
3372,NORTH HOLLYWOOD,Unknown,2014,289,0.0,220000,25.0,11.56,13.14,0.0,0.0
3373,NORTH HOLLYWOOD,Unknown,2015,436,0.0,220000,25.0,17.44,19.82,0.0,0.0
3374,NORTH HOLLYWOOD,Unknown,2016,295,0.0,220000,25.0,11.8,13.41,0.0,0.0
3375,NORTH HOLLYWOOD,Unknown,2017,459,0.0,220000,25.0,18.36,20.86,0.0,0.0
3376,NORTH HOLLYWOOD,Unknown,2018,862,0.0,220000,25.0,34.48,39.18,0.0,0.0
3377,NORTH HOLLYWOOD,Unknown,2019,1205,0.0,220000,25.0,48.2,54.77,0.0,0.0
3378,NORTH HOLLYWOOD,Unknown,2020,659,0.0,220000,25.0,26.36,29.95,0.0,0.0
3379,NORTH HOLLYWOOD,Unknown,2021,646,0.0,220000,25.0,25.84,29.36,0.0,0.0
3380,NORTH HOLLYWOOD,Unknown,2022,632,0.0,220000,25.0,25.28,28.73,0.0,0.0
3381,NORTH HOLLYWOOD,Unknown,2023,393,0.0,220000,25.0,15.72,17.86,0.0,0.0
3382,NORTH HOLLYWOOD,Vehicle Theft,2010,75,817.0,220000,25.0,3.0,3.41,32.68,37.14
3383,NORTH HOLLYWOOD,Vehicle Theft,2011,97,778.0,220000,25.0,3.88,4.41,31.12,35.36
3384,NORTH HOLLYWOOD,Vehicle Theft,2012,72,721.0,220000,25.0,2.88,3.27,28.84,32.77
3385,NORTH HOLLYWOOD,Vehicle Theft,2013,112,680.0,220000,25.0,4.48,5.09,27.2,30.91
3386,NORTH HOLLYWOOD,Vehicle Theft,2014,67,629.0,220000,25.0,2.68,3.05,25.16,28.59
3387,NORTH HOLLYWOOD,Vehicle Theft,2015,115,746.0,220000,25.0,4.6,5.23,29.84,33.91
3388,NORTH HOLLYWOOD,Vehicle Theft,2016,158,963.0,220000,25.0,6.32,7.18,38.52,43.77
3389,NORTH HOLLYWOOD,Vehicle Theft,2017,146,873.0,220000,25.0,5.84,6.64,34.92,39.68
3390,NORTH HOLLYWOOD,Vehicle Theft,2018,155,816.0,220000,25.0,6.2,7.05,32.64,37.09
3391,NORTH HOLLYWOOD,Vehicle Theft,2019,135,755.0,220000,25.0,5.4,6.14,30.2,34.32
3392,NORTH HOLLYWOOD,Vehicle Theft,2020,131,1015.0,220000,25.0,5.24,5.95,40.6,46.14
3393,NORTH HOLLYWOOD,Vehicle Theft,2021,108,1050.0,220000,25.0,4.32,4.91,42.0,47.73
3394,NORTH HOLLYWOOD,Vehicle Theft,2022,108,1022.0,220000,25.0,4.32,4.91,40.88,46.45
3395,NORTH HOLLYWOOD,Vehicle Theft,2023,49,535.0,220000,25.0,1.96,2.23,21.4,24.32
3396,NORTH HOLLYWOOD,Weapon (carry/poss),2010,107,60.0,220000,25.0,4.28,4.86,2.4,2.73
3397,NORTH HOLLYWOOD,Weapon (carry/poss),2011,100,57.0,220000,25.0,4.0,4.55,2.28,2.59
3398,NORTH HOLLYWOOD,Weapon (carry/poss),2012,114,55.0,220000,25.0,4.56,5.18,2.2,2.5
3399,NORTH HOLLYWOOD,Weapon (carry/poss),2013,115,49.0,220000,25.0,4.6,5.23,1.96,2.23
3400,NORTH HOLLYWOOD,Weapon (carry/poss),2014,102,47.0,220000,25.0,4.08,4.64,1.88,2.14
3401,NORTH HOLLYWOOD,Weapon (carry/poss),2015,84,101.0,220000,25.0,3.36,3.82,4.04,4.59
3402,NORTH HOLLYWOOD,Weapon (carry/poss),2016,112,107.0,220000,25.0,4.48,5.09,4.28,4.86
3403,NORTH HOLLYWOOD,Weapon (carry/poss),2017,89,127.0,220000,25.0,3.56,4.05,5.08,5.77
3404,NORTH HOLLYWOOD,Weapon (carry/poss),2018,108,157.0,220000,25.0,4.32,4.91,6.28,7.14
3405,NORTH HOLLYWOOD,Weapon (carry/poss),2019,100,120.0,220000,25.0,4.0,4.55,4.8,5.45
3406,NORTH HOLLYWOOD,Weapon (carry/poss),2020,67,175.0,220000,25.0,2.68,3.05,7.0,7.95
3407,NORTH HOLLYWOOD,Weapon (carry/poss),2021,120,163.0,220000,25.0,4.8,5.45,6.52,7.41
3408,NORTH HOLLYWOOD,Weapon (carry/poss),2022,98,188.0,220000,25.0,3.92,4.45,7.52,8.55
3409,NORTH HOLLYWOOD,Weapon (carry/poss),2023,76,83.0,220000,25.0,3.04,3.45,3.32,3.77
3410,NEWTON,Against Family/Child,2010,17,306.0,187739,11.25,1.51,0.91,27.2,16.3
3411,NEWTON,Against Family/Child,2011,23,265.0,187739,11.25,2.04,1.23,23.56,14.12
3412,NEWTON,Against Family/Child,2012,28,216.0,187739,11.25,2.49,1.49,19.2,11.51
3413,NEWTON,Against Family/Child,2013,27,175.0,187739,11.25,2.4,1.44,15.56,9.32
3414,NEWTON,Against Family/Child,2014,24,173.0,187739,11.25,2.13,1.28,15.38,9.21
3415,NEWTON,Against Family/Child,2015,50,152.0,187739,11.25,4.44,2.66,13.51,8.1
3416,NEWTON,Against Family/Child,2016,60,176.0,187739,11.25,5.33,3.2,15.64,9.37
3417,NEWTON,Against Family/Child,2017,60,142.0,187739,11.25,5.33,3.2,12.62,7.56
3418,NEWTON,Against Family/Child,2018,55,143.0,187739,11.25,4.89,2.93,12.71,7.62
3419,NEWTON,Against Family/Child,2019,90,172.0,187739,11.25,8.0,4.79,15.29,9.16
3420,NEWTON,Against Family/Child,2020,85,106.0,187739,11.25,7.56,4.53,9.42,5.65
3421,NEWTON,Against Family/Child,2021,53,106.0,187739,11.25,4.71,2.82,9.42,5.65
3422,NEWTON,Against Family/Child,2022,74,109.0,187739,11.25,6.58,3.94,9.69,5.81
3423,NEWTON,Against Family/Child,2023,31,41.0,187739,11.25,2.76,1.65,3.64,2.18
3424,NEWTON,Aggravated Assault,2010,573,788.0,187739,11.25,50.93,30.52,70.04,41.97
3425,NEWTON,Aggravated Assault,2011,564,729.0,187739,11.25,50.13,30.04,64.8,38.83
3426,NEWTON,Aggravated Assault,2012,504,619.0,187739,11.25,44.8,26.85,55.02,32.97
3427,NEWTON,Aggravated Assault,2013,434,461.0,187739,11.25,38.58,23.12,40.98,24.56
3428,NEWTON,Aggravated Assault,2014,454,691.0,187739,11.25,40.36,24.18,61.42,36.81
3429,NEWTON,Aggravated Assault,2015,527,982.0,187739,11.25,46.84,28.07,87.29,52.31
3430,NEWTON,Aggravated Assault,2016,615,997.0,187739,11.25,54.67,32.76,88.62,53.11
3431,NEWTON,Aggravated Assault,2017,586,1008.0,187739,11.25,52.09,31.21,89.6,53.69
3432,NEWTON,Aggravated Assault,2018,577,897.0,187739,11.25,51.29,30.73,79.73,47.78
3433,NEWTON,Aggravated Assault,2019,564,974.0,187739,11.25,50.13,30.04,86.58,51.88
3434,NEWTON,Aggravated Assault,2020,468,994.0,187739,11.25,41.6,24.93,88.36,52.95
3435,NEWTON,Aggravated Assault,2021,498,1069.0,187739,11.25,44.27,26.53,95.02,56.94
3436,NEWTON,Aggravated Assault,2022,494,1081.0,187739,11.25,43.91,26.31,96.09,57.58
3437,NEWTON,Aggravated Assault,2023,267,617.0,187739,11.25,23.73,14.22,54.84,32.86
3438,NEWTON,Burglary,2010,173,727.0,187739,11.25,15.38,9.21,64.62,38.72
3439,NEWTON,Burglary,2011,182,620.0,187739,11.25,16.18,9.69,55.11,33.02
3440,NEWTON,Burglary,2012,195,586.0,187739,11.25,17.33,10.39,52.09,31.21
3441,NEWTON,Burglary,2013,162,575.0,187739,11.25,14.4,8.63,51.11,30.63
3442,NEWTON,Burglary,2014,130,529.0,187739,11.25,11.56,6.92,47.02,28.18
3443,NEWTON,Burglary,2015,119,441.0,187739,11.25,10.58,6.34,39.2,23.49
3444,NEWTON,Burglary,2016,140,432.0,187739,11.25,12.44,7.46,38.4,23.01
3445,NEWTON,Burglary,2017,98,520.0,187739,11.25,8.71,5.22,46.22,27.7
3446,NEWTON,Burglary,2018,112,439.0,187739,11.25,9.96,5.97,39.02,23.38
3447,NEWTON,Burglary,2019,115,400.0,187739,11.25,10.22,6.13,35.56,21.31
3448,NEWTON,Burglary,2020,156,604.0,187739,11.25,13.87,8.31,53.69,32.17
3449,NEWTON,Burglary,2021,81,537.0,187739,11.25,7.2,4.31,47.73,28.6
3450,NEWTON,Burglary,2022,101,671.0,187739,11.25,8.98,5.38,59.64,35.74
3451,NEWTON,Burglary,2023,63,327.0,187739,11.25,5.6,3.36,29.07,17.42
3452,NEWTON,Disorderly Conduct,2010,79,1.0,187739,11.25,7.02,4.21,0.09,0.05
3453,NEWTON,Disorderly Conduct,2011,185,0.0,187739,11.25,16.44,9.85,0.0,0.0
3454,NEWTON,Disorderly Conduct,2012,431,1.0,187739,11.25,38.31,22.96,0.09,0.05
3455,NEWTON,Disorderly Conduct,2013,660,0.0,187739,11.25,58.67,35.16,0.0,0.0
3456,NEWTON,Disorderly Conduct,2014,331,0.0,187739,11.25,29.42,17.63,0.0,0.0
3457,NEWTON,Disorderly Conduct,2015,243,0.0,187739,11.25,21.6,12.94,0.0,0.0
3458,NEWTON,Disorderly Conduct,2016,32,0.0,187739,11.25,2.84,1.7,0.0,0.0
3459,NEWTON,Disorderly Conduct,2017,38,0.0,187739,11.25,3.38,2.02,0.0,0.0
3460,NEWTON,Disorderly Conduct,2018,33,1.0,187739,11.25,2.93,1.76,0.09,0.05
3461,NEWTON,Disorderly Conduct,2019,27,0.0,187739,11.25,2.4,1.44,0.0,0.0
3462,NEWTON,Disorderly Conduct,2020,29,1.0,187739,11.25,2.58,1.54,0.09,0.05
3463,NEWTON,Disorderly Conduct,2021,22,0.0,187739,11.25,1.96,1.17,0.0,0.0
3464,NEWTON,Disorderly Conduct,2022,74,0.0,187739,11.25,6.58,3.94,0.0,0.0
3465,NEWTON,Disorderly Conduct,2023,36,0.0,187739,11.25,3.2,1.92,0.0,0.0
3466,NEWTON,Disturbing the Peace,2010,43,6.0,187739,11.25,3.82,2.29,0.53,0.32
3467,NEWTON,Disturbing the Peace,2011,45,3.0,187739,11.25,4.0,2.4,0.27,0.16
3468,NEWTON,Disturbing the Peace,2012,20,2.0,187739,11.25,1.78,1.07,0.18,0.11
3469,NEWTON,Disturbing the Peace,2013,20,1.0,187739,11.25,1.78,1.07,0.09,0.05
3470,NEWTON,Disturbing the Peace,2014,14,7.0,187739,11.25,1.24,0.75,0.62,0.37
3471,NEWTON,Disturbing the Peace,2015,6,4.0,187739,11.25,0.53,0.32,0.36,0.21
3472,NEWTON,Disturbing the Peace,2016,3,8.0,187739,11.25,0.27,0.16,0.71,0.43
3473,NEWTON,Disturbing the Peace,2017,2,8.0,187739,11.25,0.18,0.11,0.71,0.43
3474,NEWTON,Disturbing the Peace,2018,1,4.0,187739,11.25,0.09,0.05,0.36,0.21
3475,NEWTON,Disturbing the Peace,2019,1,2.0,187739,11.25,0.09,0.05,0.18,0.11
3476,NEWTON,Disturbing the Peace,2022,2,4.0,187739,11.25,0.18,0.11,0.36,0.21
3477,NEWTON,Disturbing the Peace,2023,7,0.0,187739,11.25,0.62,0.37,0.0,0.0
3478,NEWTON,Driving Under Influence,2010,666,0.0,187739,11.25,59.2,35.47,0.0,0.0
3479,NEWTON,Driving Under Influence,2011,848,0.0,187739,11.25,75.38,45.17,0.0,0.0
3480,NEWTON,Driving Under Influence,2012,611,0.0,187739,11.25,54.31,32.55,0.0,0.0
3481,NEWTON,Driving Under Influence,2013,630,0.0,187739,11.25,56.0,33.56,0.0,0.0
3482,NEWTON,Driving Under Influence,2014,697,0.0,187739,11.25,61.96,37.13,0.0,0.0
3483,NEWTON,Driving Under Influence,2015,606,0.0,187739,11.25,53.87,32.28,0.0,0.0
3484,NEWTON,Driving Under Influence,2016,492,0.0,187739,11.25,43.73,26.21,0.0,0.0
3485,NEWTON,Driving Under Influence,2017,344,0.0,187739,11.25,30.58,18.32,0.0,0.0
3486,NEWTON,Driving Under Influence,2018,696,0.0,187739,11.25,61.87,37.07,0.0,0.0
3487,NEWTON,Driving Under Influence,2019,588,0.0,187739,11.25,52.27,31.32,0.0,0.0
3488,NEWTON,Driving Under Influence,2020,429,0.0,187739,11.25,38.13,22.85,0.0,0.0
3489,NEWTON,Driving Under Influence,2021,406,0.0,187739,11.25,36.09,21.63,0.0,0.0
3490,NEWTON,Driving Under Influence,2022,230,0.0,187739,11.25,20.44,12.25,0.0,0.0
3491,NEWTON,Driving Under Influence,2023,130,0.0,187739,11.25,11.56,6.92,0.0,0.0
3492,NEWTON,Drunkeness,2010,989,0.0,187739,11.25,87.91,52.68,0.0,0.0
3493,NEWTON,Drunkeness,2011,1727,0.0,187739,11.25,153.51,91.99,0.0,0.0
3494,NEWTON,Drunkeness,2012,1514,0.0,187739,11.25,134.58,80.64,0.0,0.0
3495,NEWTON,Drunkeness,2013,1207,0.0,187739,11.25,107.29,64.29,0.0,0.0
3496,NEWTON,Drunkeness,2014,736,0.0,187739,11.25,65.42,39.2,0.0,0.0
3497,NEWTON,Drunkeness,2015,390,0.0,187739,11.25,34.67,20.77,0.0,0.0
3498,NEWTON,Drunkeness,2016,480,0.0,187739,11.25,42.67,25.57,0.0,0.0
3499,NEWTON,Drunkeness,2017,512,0.0,187739,11.25,45.51,27.27,0.0,0.0
3500,NEWTON,Drunkeness,2018,303,0.0,187739,11.25,26.93,16.14,0.0,0.0
3501,NEWTON,Drunkeness,2019,328,0.0,187739,11.25,29.16,17.47,0.0,0.0
3502,NEWTON,Drunkeness,2020,330,0.0,187739,11.25,29.33,17.58,0.0,0.0
3503,NEWTON,Drunkeness,2021,212,0.0,187739,11.25,18.84,11.29,0.0,0.0
3504,NEWTON,Drunkeness,2022,173,0.0,187739,11.25,15.38,9.21,0.0,0.0
3505,NEWTON,Drunkeness,2023,43,0.0,187739,11.25,3.82,2.29,0.0,0.0
3506,NEWTON,Federal Offenses,2012,1,75.0,187739,11.25,0.09,0.05,6.67,3.99
3507,NEWTON,Federal Offenses,2013,1,95.0,187739,11.25,0.09,0.05,8.44,5.06
3508,NEWTON,Federal Offenses,2014,2,68.0,187739,11.25,0.18,0.11,6.04,3.62
3509,NEWTON,Federal Offenses,2016,1,41.0,187739,11.25,0.09,0.05,3.64,2.18
3510,NEWTON,Federal Offenses,2017,8,35.0,187739,11.25,0.71,0.43,3.11,1.86
3511,NEWTON,Federal Offenses,2018,5,37.0,187739,11.25,0.44,0.27,3.29,1.97
3512,NEWTON,Federal Offenses,2019,5,30.0,187739,11.25,0.44,0.27,2.67,1.6
3513,NEWTON,Federal Offenses,2020,3,10.0,187739,11.25,0.27,0.16,0.89,0.53
3514,NEWTON,Federal Offenses,2022,1,16.0,187739,11.25,0.09,0.05,1.42,0.85
3515,NEWTON,Federal Offenses,2023,1,9.0,187739,11.25,0.09,0.05,0.8,0.48
3516,NEWTON,Forgery/Counterfeit,2010,75,3.0,187739,11.25,6.67,3.99,0.27,0.16
3517,NEWTON,Forgery/Counterfeit,2011,57,6.0,187739,11.25,5.07,3.04,0.53,0.32
3518,NEWTON,Forgery/Counterfeit,2012,30,3.0,187739,11.25,2.67,1.6,0.27,0.16
3519,NEWTON,Forgery/Counterfeit,2013,42,3.0,187739,11.25,3.73,2.24,0.27,0.16
3520,NEWTON,Forgery/Counterfeit,2014,34,4.0,187739,11.25,3.02,1.81,0.36,0.21
3521,NEWTON,Forgery/Counterfeit,2015,39,1.0,187739,11.25,3.47,2.08,0.09,0.05
3522,NEWTON,Forgery/Counterfeit,2016,34,4.0,187739,11.25,3.02,1.81,0.36,0.21
3523,NEWTON,Forgery/Counterfeit,2017,25,3.0,187739,11.25,2.22,1.33,0.27,0.16
3524,NEWTON,Forgery/Counterfeit,2018,20,3.0,187739,11.25,1.78,1.07,0.27,0.16
3525,NEWTON,Forgery/Counterfeit,2019,11,2.0,187739,11.25,0.98,0.59,0.18,0.11
3526,NEWTON,Forgery/Counterfeit,2020,6,0.0,187739,11.25,0.53,0.32,0.0,0.0
3527,NEWTON,Forgery/Counterfeit,2021,7,0.0,187739,11.25,0.62,0.37,0.0,0.0
3528,NEWTON,Forgery/Counterfeit,2022,5,1.0,187739,11.25,0.44,0.27,0.09,0.05
3529,NEWTON,Forgery/Counterfeit,2023,2,0.0,187739,11.25,0.18,0.11,0.0,0.0
3530,NEWTON,Fraud/Embezzlement,2010,28,361.0,187739,11.25,2.49,1.49,32.09,19.23
3531,NEWTON,Fraud/Embezzlement,2011,17,344.0,187739,11.25,1.51,0.91,30.58,18.32
3532,NEWTON,Fraud/Embezzlement,2012,14,395.0,187739,11.25,1.24,0.75,35.11,21.04
3533,NEWTON,Fraud/Embezzlement,2013,8,385.0,187739,11.25,0.71,0.43,34.22,20.51
3534,NEWTON,Fraud/Embezzlement,2014,22,417.0,187739,11.25,1.96,1.17,37.07,22.21
3535,NEWTON,Fraud/Embezzlement,2015,9,434.0,187739,11.25,0.8,0.48,38.58,23.12
3536,NEWTON,Fraud/Embezzlement,2016,11,450.0,187739,11.25,0.98,0.59,40.0,23.97
3537,NEWTON,Fraud/Embezzlement,2017,18,514.0,187739,11.25,1.6,0.96,45.69,27.38
3538,NEWTON,Fraud/Embezzlement,2018,31,445.0,187739,11.25,2.76,1.65,39.56,23.7
3539,NEWTON,Fraud/Embezzlement,2019,33,381.0,187739,11.25,2.93,1.76,33.87,20.29
3540,NEWTON,Fraud/Embezzlement,2020,7,293.0,187739,11.25,0.62,0.37,26.04,15.61
3541,NEWTON,Fraud/Embezzlement,2021,11,342.0,187739,11.25,0.98,0.59,30.4,18.22
3542,NEWTON,Fraud/Embezzlement,2022,29,1416.0,187739,11.25,2.58,1.54,125.87,75.42
3543,NEWTON,Fraud/Embezzlement,2023,3,504.0,187739,11.25,0.27,0.16,44.8,26.85
3544,NEWTON,Gambling,2010,41,0.0,187739,11.25,3.64,2.18,0.0,0.0
3545,NEWTON,Gambling,2011,15,0.0,187739,11.25,1.33,0.8,0.0,0.0
3546,NEWTON,Gambling,2012,68,0.0,187739,11.25,6.04,3.62,0.0,0.0
3547,NEWTON,Gambling,2013,65,0.0,187739,11.25,5.78,3.46,0.0,0.0
3548,NEWTON,Gambling,2014,21,0.0,187739,11.25,1.87,1.12,0.0,0.0
3549,NEWTON,Gambling,2016,1,0.0,187739,11.25,0.09,0.05,0.0,0.0
3550,NEWTON,Gambling,2017,1,0.0,187739,11.25,0.09,0.05,0.0,0.0
3551,NEWTON,Gambling,2018,15,0.0,187739,11.25,1.33,0.8,0.0,0.0
3552,NEWTON,Gambling,2019,2,0.0,187739,11.25,0.18,0.11,0.0,0.0
3553,NEWTON,Gambling,2020,6,0.0,187739,11.25,0.53,0.32,0.0,0.0
3554,NEWTON,Gambling,2021,56,0.0,187739,11.25,4.98,2.98,0.0,0.0
3555,NEWTON,Gambling,2022,33,0.0,187739,11.25,2.93,1.76,0.0,0.0
3556,NEWTON,Gambling,2023,79,0.0,187739,11.25,7.02,4.21,0.0,0.0
3557,NEWTON,Homicide,2010,45,39.0,187739,11.25,4.0,2.4,3.47,2.08
3558,NEWTON,Homicide,2011,25,36.0,187739,11.25,2.22,1.33,3.2,1.92
3559,NEWTON,Homicide,2012,24,18.0,187739,11.25,2.13,1.28,1.6,0.96
3560,NEWTON,Homicide,2013,23,14.0,187739,11.25,2.04,1.23,1.24,0.75
3561,NEWTON,Homicide,2014,17,16.0,187739,11.25,1.51,0.91,1.42,0.85
3562,NEWTON,Homicide,2015,24,27.0,187739,11.25,2.13,1.28,2.4,1.44
3563,NEWTON,Homicide,2016,24,21.0,187739,11.25,2.13,1.28,1.87,1.12
3564,NEWTON,Homicide,2017,15,28.0,187739,11.25,1.33,0.8,2.49,1.49
3565,NEWTON,Homicide,2018,25,24.0,187739,11.25,2.22,1.33,2.13,1.28
3566,NEWTON,Homicide,2019,21,24.0,187739,11.25,1.87,1.12,2.13,1.28
3567,NEWTON,Homicide,2020,10,35.0,187739,11.25,0.89,0.53,3.11,1.86
3568,NEWTON,Homicide,2021,22,32.0,187739,11.25,1.96,1.17,2.84,1.7
3569,NEWTON,Homicide,2022,18,40.0,187739,11.25,1.6,0.96,3.56,2.13
3570,NEWTON,Homicide,2023,8,10.0,187739,11.25,0.71,0.43,0.89,0.53
3571,NEWTON,Larceny,2010,156,1883.0,187739,11.25,13.87,8.31,167.38,100.3
3572,NEWTON,Larceny,2011,136,1904.0,187739,11.25,12.09,7.24,169.24,101.42
3573,NEWTON,Larceny,2012,153,2043.0,187739,11.25,13.6,8.15,181.6,108.82
3574,NEWTON,Larceny,2013,120,2239.0,187739,11.25,10.67,6.39,199.02,119.26
3575,NEWTON,Larceny,2014,149,2078.0,187739,11.25,13.24,7.94,184.71,110.69
3576,NEWTON,Larceny,2015,140,2211.0,187739,11.25,12.44,7.46,196.53,117.77
3577,NEWTON,Larceny,2016,100,2386.0,187739,11.25,8.89,5.33,212.09,127.09
3578,NEWTON,Larceny,2017,105,2650.0,187739,11.25,9.33,5.59,235.56,141.15
3579,NEWTON,Larceny,2018,91,2564.0,187739,11.25,8.09,4.85,227.91,136.57
3580,NEWTON,Larceny,2019,99,2540.0,187739,11.25,8.8,5.27,225.78,135.29
3581,NEWTON,Larceny,2020,50,1834.0,187739,11.25,4.44,2.66,163.02,97.69
3582,NEWTON,Larceny,2021,36,1751.0,187739,11.25,3.2,1.92,155.64,93.27
3583,NEWTON,Larceny,2022,48,2259.0,187739,11.25,4.27,2.56,200.8,120.33
